Transaction_ID,Customer_ID,Time_ID,Location_ID,Device_ID,Account_ID,Transaction_Type_ID,Recent_Transaction_Amount,Risk_Score,Is_Fraudulent
TXN003910,CUST00547,814,1,2,425,4,4775.615953,0.311,0
TXN003911,CUST00628,815,9,2,637,1,831.3479213,0.232,0
TXN003912,CUST00054,995,3,1,695,5,2729.015266,0.233,0
TXN003913,CUST00319,139,6,1,619,3,2028.903989,0.341,0
TXN003914,CUST00007,658,1,3,844,3,3283.511997,0.551,0
TXN003915,CUST00570,490,6,1,253,2,3869.591258,0.149,0
TXN003916,CUST00228,1241,2,3,808,3,825.0572764,0.438,0
TXN003917,CUST00564,1102,4,2,456,1,718.4328033,0.446,0
TXN003918,CUST00156,21,2,3,710,1,4067.350208,0.521,0
TXN003919,CUST00284,1027,6,2,785,1,1904.230014,0.419,0
TXN003920,CUST00620,452,8,3,976,5,260.3380968,0.463,0
TXN003921,CUST00386,958,4,1,846,2,4986.951406,0.21,0
TXN003922,CUST00769,591,6,1,980,5,384.244365,0.015,0
TXN003923,CUST00483,310,3,1,17,4,4663.475189,0.783,1
TXN003924,CUST00161,1073,6,2,645,5,4990.860709,0.337,0
TXN003925,CUST00729,7,6,2,148,2,1699.269732,0,0
TXN003926,CUST00892,763,10,2,770,4,4541.552099,0.483,0
TXN003927,CUST00658,1202,10,3,981,5,3389.903079,0.323,0
TXN003928,CUST00101,579,10,2,580,5,4721.459862,0.599,0
TXN003929,CUST00679,967,9,1,690,2,541.6091869,0,0
TXN003930,CUST00762,901,2,1,574,4,1724.728123,0.204,0
TXN003931,CUST00443,365,4,2,677,2,4756.971997,0.042,0
TXN003932,CUST00788,818,5,2,87,5,85.47388346,0.312,0
TXN003933,CUST00138,1335,9,2,800,2,345.3500004,0.355,0
TXN003934,CUST00389,59,4,3,376,5,1705.843857,0.262,0
TXN003935,CUST00018,361,10,2,575,1,2586.063931,0.114,0
TXN003936,CUST00795,18,8,3,746,4,4104.537894,0.378,0
TXN003937,CUST00995,928,8,2,125,5,1085.941058,0.235,0
TXN003938,CUST00465,433,8,2,796,5,903.1709766,0.088,0
TXN003939,CUST00707,385,2,2,337,5,230.1842449,0.756,1
TXN003940,CUST00604,457,10,3,242,3,552.0687981,0.445,0
TXN003941,CUST00832,1022,5,2,289,1,3681.223341,0.282,0
TXN003942,CUST00412,200,9,2,892,5,977.3040728,0.292,0
TXN003943,CUST00651,19,10,3,534,1,2033.845606,0,0
TXN003944,CUST00613,123,8,3,320,2,2489.275243,0,0
TXN003945,CUST00733,606,10,2,565,3,1698.283651,0.067,0
TXN003946,CUST00601,314,4,1,167,1,4264.022399,0.054,0
TXN003947,CUST00519,48,1,2,381,1,520.6738678,0.181,0
TXN003948,CUST00714,143,6,1,982,5,537.237864,0.317,0
TXN003949,CUST00594,463,2,3,822,5,4479.242308,0.711,0
TXN003950,CUST00574,158,10,3,983,5,4146.924683,0.266,0
TXN003951,CUST00388,191,7,3,288,3,1888.844682,0.474,0
TXN003952,CUST00506,18,3,2,241,2,3122.878551,0,0
TXN003953,CUST00220,167,2,1,498,2,649.8723368,0.297,0
TXN003954,CUST00794,282,3,2,535,2,4300.336732,0.537,0
TXN003955,CUST00977,1336,9,2,290,3,388.2810126,0.721,0
TXN003956,CUST00205,430,3,1,367,5,842.6436211,0.348,0
TXN003957,CUST00813,601,6,1,363,2,1865.672995,0.157,0
TXN003958,CUST00732,552,5,3,460,3,593.346312,0.363,0
TXN003959,CUST00510,1257,5,1,450,4,1192.796964,0.772,1
TXN003960,CUST00718,711,8,3,173,3,3653.108343,0.004,0
TXN003961,CUST00104,956,7,3,668,2,3628.052273,0.213,0
TXN003962,CUST00773,994,3,2,942,2,565.0613917,0.451,0
TXN003963,CUST00594,1219,7,1,822,2,3344.129451,0.075,0
TXN003964,CUST00896,767,8,2,819,2,67.85765981,0.264,0
TXN003965,CUST00751,568,6,2,57,1,1069.204698,0,0
TXN003966,CUST00740,1201,8,2,137,2,4332.06843,0,0
TXN003967,CUST00032,472,3,1,984,3,1835.083645,0.425,0
TXN003968,CUST00127,421,3,1,481,4,101.8148507,0.251,0
TXN003969,CUST00422,1227,6,1,448,5,2849.915827,0.442,0
TXN003970,CUST00149,1179,2,1,551,4,3857.629167,0.184,0
TXN003971,CUST00554,254,6,1,174,4,4516.315806,0.456,0
TXN003972,CUST00105,676,9,2,196,3,2542.203362,0.556,0
TXN003973,CUST00211,1264,7,3,720,5,4993.696344,0.66,0
TXN003974,CUST00560,1299,10,1,56,2,2676.323892,0.297,0
TXN003975,CUST00296,419,4,2,472,4,4870.350437,0.161,0
TXN003976,CUST00842,880,2,1,866,2,3383.174405,0.406,0
TXN003977,CUST00422,1282,10,2,448,5,3239.679286,0.286,0
TXN003978,CUST00848,992,2,2,274,3,2933.28082,0.323,0
TXN003979,CUST00332,463,2,3,751,1,4453.785439,0.019,0
TXN003980,CUST00810,1337,1,1,629,4,1330.111367,0.228,0
TXN003981,CUST00782,319,5,2,674,2,2153.11793,0.196,0
TXN003982,CUST00298,1256,7,2,385,5,1896.174989,0.873,1
TXN003983,CUST00842,601,10,1,866,2,2506.370083,0.509,0
TXN003984,CUST00421,769,7,2,264,4,3445.289752,0.197,0
TXN003985,CUST00577,896,1,2,406,5,1903.915819,0.51,0
TXN003986,CUST00128,442,4,2,160,4,4533.594381,0.345,0
TXN003987,CUST00994,690,4,1,936,4,2319.649063,0.485,0
TXN003988,CUST00062,209,6,3,857,5,4513.759843,0.248,0
TXN003989,CUST00610,325,5,3,716,3,2536.422703,0.113,0
TXN003990,CUST00153,1056,9,1,657,3,4526.112839,0.225,0
TXN003991,CUST00278,872,7,2,826,5,4644.547351,0.435,0
TXN003992,CUST00817,287,6,2,226,1,2769.617064,0.436,0
TXN003993,CUST00875,609,10,1,80,1,2749.648123,0.599,0
TXN003994,CUST00267,1075,1,2,74,2,1638.808333,0,0
TXN003995,CUST00872,518,4,2,208,1,553.5059466,0.087,0
TXN003996,CUST00261,908,10,1,584,1,4685.117148,0.161,0
TXN003997,CUST00574,1338,3,2,983,3,175.7044667,0.391,0
TXN003998,CUST00016,526,10,3,759,1,1787.937047,0.275,0
TXN003999,CUST00737,937,9,3,799,1,4640.104027,0.409,0
TXN004000,CUST00908,548,2,2,817,5,916.0079813,0.204,0
TXN004001,CUST00339,609,9,3,156,2,4430.98034,0.299,0
TXN004002,CUST00393,901,10,1,972,4,430.0745334,0.135,0
TXN004003,CUST00712,1339,7,3,209,2,2600.096434,0.564,0
TXN004004,CUST00409,967,3,2,922,2,542.99735,0.431,0
TXN004005,CUST00534,244,10,3,379,1,3047.652999,0.321,0
TXN004006,CUST00397,1317,8,3,470,3,3239.914114,0.181,0
TXN004007,CUST00233,1017,3,1,985,5,752.0809132,0.521,0
TXN004008,CUST00312,1340,6,1,700,2,4490.152863,0.331,0
TXN004009,CUST00899,228,5,3,229,3,4763.394397,0.101,0
TXN004010,CUST00515,992,1,1,513,5,2627.804049,0.005,0
TXN004011,CUST00866,1336,5,1,51,1,831.9703514,0.448,0
TXN004012,CUST00191,747,10,1,464,3,2731.219687,0.364,0
TXN004013,CUST00339,910,10,3,156,3,4652.824535,0.094,0
TXN004014,CUST00017,1329,5,1,877,4,422.2486525,0.264,0
TXN004015,CUST00889,967,9,3,35,3,1348.693275,0.194,0
TXN004016,CUST00918,513,5,1,638,2,4398.456948,0.204,0
TXN004017,CUST00426,933,8,3,169,2,2644.648036,0.216,0
TXN004018,CUST00196,571,2,1,32,5,4518.048405,0.201,0
TXN004019,CUST00721,1277,5,2,234,5,3999.69551,0.432,0
TXN004020,CUST00821,566,6,2,61,5,376.8634441,0.279,0
TXN004021,CUST00264,17,4,1,64,1,4265.848206,0.104,0
TXN004022,CUST00243,380,7,3,487,2,459.5120599,0.456,0
TXN004023,CUST00766,1329,5,2,572,2,4952.581894,0.23,0
TXN004024,CUST00153,935,4,2,657,3,1168.030176,0,0
TXN004025,CUST00160,116,6,2,175,4,4535.061992,0.339,0
TXN004026,CUST00322,857,1,1,893,5,3770.648267,0,0
TXN004027,CUST00487,1020,8,2,774,4,3484.02249,0.369,0
TXN004028,CUST00384,35,8,3,152,2,3246.031886,0,0
TXN004029,CUST00777,697,2,1,47,4,1961.366759,0.469,0
TXN004030,CUST00189,1149,2,3,501,1,1821.467373,0.588,0
TXN004031,CUST00063,1084,9,1,952,4,3689.327003,0.089,0
TXN004032,CUST00662,614,1,3,520,1,3925.534275,0.013,0
TXN004033,CUST00924,199,4,1,801,1,4746.780912,0,0
TXN004034,CUST00167,787,8,2,458,3,4499.177239,0.19,0
TXN004035,CUST00796,127,10,1,775,5,840.527306,0.426,0
TXN004036,CUST00392,178,2,1,287,2,4691.881419,0.124,0
TXN004037,CUST00825,969,9,3,107,3,4050.555448,0.488,0
TXN004038,CUST00827,1144,7,3,505,3,749.5100633,0.653,0
TXN004039,CUST00538,220,4,3,786,1,2564.513779,0.218,0
TXN004040,CUST00661,109,7,1,188,5,3877.535929,0.515,0
TXN004041,CUST00708,250,3,2,265,2,1992.658092,0.321,0
TXN004042,CUST00290,1341,6,2,531,1,4428.521612,0.588,0
TXN004043,CUST00604,743,7,1,242,5,4175.92263,0.75,0
TXN004044,CUST00139,846,7,1,207,1,2736.78797,0.446,0
TXN004045,CUST00681,130,10,2,875,5,1002.489759,0.117,0
TXN004046,CUST00705,1141,3,3,45,4,169.4781986,0.032,0
TXN004047,CUST00290,996,3,3,531,3,3519.309578,0.296,0
TXN004048,CUST00305,1281,7,1,299,3,1918.416314,0.227,0
TXN004049,CUST00496,699,1,1,294,3,136.2952932,0.553,0
TXN004050,CUST00975,582,5,2,430,2,3110.31432,0.675,0
TXN004051,CUST00588,928,8,3,63,5,3016.081736,0.23,0
TXN004052,CUST00619,803,1,3,499,3,2893.031579,0.061,0
TXN004053,CUST00149,394,6,1,551,1,3212.954264,0.003,0
TXN004054,CUST00765,1342,3,3,59,4,67.83189136,0.57,0
TXN004055,CUST00734,1006,1,2,317,5,2720.488944,0.542,0
TXN004056,CUST00274,1122,3,3,787,4,2582.477609,0.421,0
TXN004057,CUST00329,1201,3,1,667,4,2881.695479,0.497,0
TXN004058,CUST00930,485,7,3,911,2,3500.000569,0.103,0
TXN004059,CUST00394,462,2,1,881,3,3002.000584,0.06,0
TXN004060,CUST00877,785,9,3,261,4,1839.948613,0.296,0
TXN004061,CUST00326,450,5,2,823,1,1116.339004,0.475,0
TXN004062,CUST00202,309,9,3,333,1,3949.787952,0.153,0
TXN004063,CUST00310,1343,9,3,415,4,4936.50503,0.515,0
TXN004064,CUST00952,470,9,2,776,1,1105.527351,0.437,0
TXN004065,CUST00070,1271,4,1,133,4,3839.52568,0.409,0
TXN004066,CUST00517,793,4,3,541,5,2690.57269,0.587,0
TXN004067,CUST00611,1123,4,1,791,2,4677.991621,0.597,0
TXN004068,CUST00639,284,7,1,304,1,1416.325322,0.543,0
TXN004069,CUST00645,1344,5,1,947,4,2760.291348,0.156,0
TXN004070,CUST00670,647,7,1,906,3,2861.593835,0,0
TXN004071,CUST00708,1252,10,2,265,3,786.849701,0.15,0
TXN004072,CUST00352,48,2,3,726,4,3212.933753,0.563,0
TXN004073,CUST00400,1139,6,1,986,2,1015.572378,0.374,0
TXN004074,CUST00593,177,2,1,474,4,896.5851924,0.159,0
TXN004075,CUST00235,352,9,2,232,3,3561.811356,0.359,0
TXN004076,CUST00151,797,10,3,941,1,4085.144589,0.478,0
TXN004077,CUST00385,52,8,1,605,5,3544.328116,0.283,0
TXN004078,CUST00937,215,1,2,970,1,121.3375293,0.579,0
TXN004079,CUST00897,1261,6,3,108,3,1019.109911,0.394,0
TXN004080,CUST00213,1018,10,3,660,2,2600.827047,0.291,0
TXN004081,CUST00120,1241,4,1,394,2,3860.34411,0.349,0
TXN004082,CUST00032,687,5,1,984,4,1044.555395,0.296,0
TXN004083,CUST00355,1201,8,2,523,4,3560.045966,0.068,0
TXN004084,CUST00237,791,10,3,38,3,585.7723011,0.288,0
TXN004085,CUST00983,19,2,3,606,4,1049.174209,0.196,0
TXN004086,CUST00975,1332,9,2,430,1,3225.261169,0.341,0
TXN004087,CUST00521,1198,7,2,103,3,951.8049299,0.16,0
TXN004088,CUST00072,429,6,3,16,5,3966.908638,0.68,0
TXN004089,CUST00677,1199,4,3,116,3,699.6959603,0,0
TXN004090,CUST00617,469,4,3,745,2,927.9726092,0.127,0
TXN004091,CUST00870,1003,6,3,921,1,4277.110292,0.321,0
TXN004092,CUST00183,901,8,2,276,4,3343.709823,0.295,0
TXN004093,CUST00721,1342,10,1,234,4,856.0437233,0.397,0
TXN004094,CUST00345,207,8,1,185,2,2745.907089,0.626,0
TXN004095,CUST00235,264,10,3,232,5,751.8220882,0.259,0
TXN004096,CUST00789,46,8,3,355,5,1303.749486,0.223,0
TXN004097,CUST00802,24,4,3,70,2,1969.514315,0.003,0
TXN004098,CUST00144,204,10,2,177,4,1642.53513,0.408,0
TXN004099,CUST00597,1345,4,2,473,2,2333.271124,0.35,0
TXN004100,CUST00946,729,4,2,933,5,4451.773998,0.231,0
TXN004101,CUST00357,375,4,3,494,2,516.5222894,0.403,0
TXN004102,CUST00357,141,4,3,494,5,4456.273294,0.228,0
TXN004103,CUST00825,1346,4,3,107,3,324.579944,0.208,0
TXN004104,CUST00719,787,10,3,666,3,3722.383697,0.372,0
TXN004105,CUST00968,566,4,2,413,2,4609.294725,0.314,0
TXN004106,CUST00768,1072,1,2,162,4,1549.106725,0.069,0
TXN004107,CUST00732,252,1,3,460,3,3432.744995,0.22,0
TXN004108,CUST00993,1296,9,2,330,4,1405.568999,0.309,0
TXN004109,CUST00061,556,9,1,814,3,936.608472,0.214,0
TXN004110,CUST00719,717,8,2,666,2,3931.034259,0.225,0
TXN004111,CUST00992,667,4,2,190,3,1842.964186,0.435,0
TXN004112,CUST00105,1272,4,2,196,2,2515.957791,0.316,0
TXN004113,CUST00240,712,6,1,766,1,1451.53527,0.233,0
TXN004114,CUST00323,26,5,2,52,1,59.96380721,0.363,0
TXN004115,CUST00035,1347,2,1,739,1,400.0655205,0.249,0
TXN004116,CUST00738,23,8,1,524,1,4366.624904,0.105,0
TXN004117,CUST00419,262,2,2,854,4,2952.796182,0.298,0
TXN004118,CUST00789,1257,9,1,355,2,567.5526026,0.583,0
TXN004119,CUST00786,3,6,3,101,2,2406.743706,0.279,0
TXN004120,CUST00521,1348,1,2,103,5,2295.586632,0.084,0
TXN004121,CUST00220,266,7,3,498,1,1758.547752,0.127,0
TXN004122,CUST00667,762,9,1,847,5,4885.218845,0,0
TXN004123,CUST00316,1179,8,3,362,5,768.3857651,0.496,0
TXN004124,CUST00101,480,6,1,580,5,4462.630733,0.556,0
TXN004125,CUST00851,71,4,3,149,4,4385.872509,0.331,0
TXN004126,CUST00951,565,10,2,245,3,4661.08003,0.568,0
TXN004127,CUST00810,1032,7,3,629,3,232.9943207,0.516,0
TXN004128,CUST00272,1172,7,3,342,1,2188.68583,0.227,0
TXN004129,CUST00899,1349,3,2,229,4,243.2310045,0.13,0
TXN004130,CUST00280,530,3,2,896,4,177.8813479,0.427,0
TXN004131,CUST00946,736,9,1,933,5,3100.922222,0.072,0
TXN004132,CUST00862,591,9,2,699,2,4844.611102,0.69,0
TXN004133,CUST00320,830,7,2,390,1,1049.342516,0.154,0
TXN004134,CUST00002,68,6,3,488,2,2781.025395,0.64,0
TXN004135,CUST00428,240,10,3,757,1,3452.980562,0.396,0
TXN004136,CUST00230,941,7,1,802,1,4900.029178,0.433,0
TXN004137,CUST00792,1087,9,1,559,5,4525.844115,0.169,0
TXN004138,CUST00517,382,2,1,541,4,4733.39259,0.372,0
TXN004139,CUST00797,492,10,1,552,2,627.5049466,0,0
TXN004140,CUST00909,724,10,3,341,5,2736.297729,0,0
TXN004141,CUST00321,125,8,3,297,4,2644.010426,0.556,0
TXN004142,CUST00412,1350,6,1,892,2,4310.700393,0.029,0
TXN004143,CUST00367,1219,10,1,416,2,4575.510478,0.622,0
TXN004144,CUST00607,1293,4,2,111,1,1696.749365,0.14,0
TXN004145,CUST00324,1151,7,1,447,5,3440.205124,0.034,0
TXN004146,CUST00602,932,7,1,967,3,2201.647679,0.087,0
TXN004147,CUST00300,1080,5,3,3,3,2006.437719,0.246,0
TXN004148,CUST00285,80,8,2,445,5,2549.821676,0.104,0
TXN004149,CUST00628,834,8,1,637,2,4527.66741,0.351,0
TXN004150,CUST00758,1351,6,3,239,3,955.9083432,0.462,0
TXN004151,CUST00363,847,9,2,693,3,4872.566226,0.441,0
TXN004152,CUST00855,1150,10,1,810,5,4757.381522,0.181,0
TXN004153,CUST00305,1115,1,3,299,3,3320.303563,0.423,0
TXN004154,CUST00463,161,8,1,124,3,2887.222942,0.24,0
TXN004155,CUST00931,749,4,2,72,1,4374.428289,0.126,0
TXN004156,CUST00242,1067,5,2,611,3,2949.564732,0,0
TXN004157,CUST00358,1323,10,1,540,4,250.9103331,0.411,0
TXN004158,CUST00317,483,2,3,987,3,1970.063673,0.167,0
TXN004159,CUST00777,1190,6,3,47,3,4872.205651,0.311,0
TXN004160,CUST00210,181,5,2,408,4,1404.255687,0.306,0
TXN004161,CUST00979,1137,9,2,618,5,3234.347935,0.548,0
TXN004162,CUST00047,324,1,3,26,1,4508.137271,0,0
TXN004163,CUST00382,94,10,1,688,5,920.1306297,0.456,0
TXN004164,CUST00782,31,8,1,674,2,1691.53878,0.517,0
TXN004165,CUST00169,200,4,1,8,4,71.35531593,0.19,0
TXN004166,CUST00804,883,8,1,978,1,161.198687,0.089,0
TXN004167,CUST00726,497,1,2,828,3,1829.697048,0.398,0
TXN004168,CUST00868,1212,3,2,377,5,1364.61392,0.334,0
TXN004169,CUST00844,141,2,1,662,4,1552.620768,0.265,0
TXN004170,CUST00231,391,6,1,85,5,4927.461826,0.304,0
TXN004171,CUST00609,1352,4,2,850,4,1699.403824,0.348,0
TXN004172,CUST00306,1043,8,3,58,1,2662.304678,0.227,0
TXN004173,CUST00616,1134,1,1,988,1,3582.310809,0.324,0
TXN004174,CUST00548,526,6,2,140,1,1329.282768,0.515,0
TXN004175,CUST00548,470,6,1,140,4,4815.726115,0.423,0
TXN004176,CUST00444,829,6,2,772,3,2102.535578,0.434,0
TXN004177,CUST00048,227,9,1,143,5,85.01166879,0.366,0
TXN004178,CUST00041,262,10,2,722,5,4427.333943,0.358,0
TXN004179,CUST00883,440,10,2,482,2,3967.82492,0.146,0
TXN004180,CUST00799,35,10,2,135,4,1239.753731,0.21,0
TXN004181,CUST00258,326,6,3,633,1,4135.570222,0.111,0
TXN004182,CUST00740,1030,5,3,137,4,2411.29796,0.458,0
TXN004183,CUST00383,634,5,2,495,1,2048.004196,0.125,0
TXN004184,CUST00038,961,5,1,915,2,2921.179115,0.341,0
TXN004185,CUST00502,1110,5,2,811,5,2444.274488,0.323,0
TXN004186,CUST00372,1249,4,1,497,2,1166.337861,0.463,0
TXN004187,CUST00675,1353,9,2,53,2,4228.114664,0.642,0
TXN004188,CUST00016,764,1,3,759,2,1217.840111,0.045,0
TXN004189,CUST00956,1225,1,2,885,1,2599.408736,0.379,0
TXN004190,CUST00722,893,10,2,878,3,1146.657059,0.22,0
TXN004191,CUST00121,1266,2,1,576,4,2366.231239,0.464,0
TXN004192,CUST00092,342,7,3,818,2,2423.959487,0.081,0
TXN004193,CUST00678,625,8,3,262,1,1168.425639,0.349,0
TXN004194,CUST00307,762,1,1,815,4,3977.537393,0.206,0
TXN004195,CUST00115,1298,1,2,73,5,2264.635344,0.184,0
TXN004196,CUST00474,88,3,3,938,2,234.683508,0.12,0
TXN004197,CUST00194,944,10,1,475,3,2210.872703,0.332,0
TXN004198,CUST00826,1034,7,1,112,2,2580.607782,0.073,0
TXN004199,CUST00256,318,1,2,840,2,4002.350789,0.29,0
TXN004200,CUST00465,319,4,3,796,2,4401.648414,0.344,0
TXN004201,CUST00298,591,7,3,385,2,1760.666795,0,0
TXN004202,CUST00262,289,7,1,654,4,1315.136831,0.273,0
TXN004203,CUST00042,906,10,3,117,1,1419.448871,0.378,0
TXN004204,CUST00486,906,10,2,153,2,4887.999417,0.392,0
TXN004205,CUST00634,724,3,1,647,1,1056.28765,0.245,0
TXN004206,CUST00694,628,8,1,968,2,759.964585,0.124,0
TXN004207,CUST00664,1169,5,3,989,3,4125.76052,0.36,0
TXN004208,CUST00346,128,7,2,136,3,4735.999877,0.24,0
TXN004209,CUST00514,348,10,2,675,4,992.3906732,0.202,0
TXN004210,CUST00036,447,4,2,917,5,4742.207046,0.291,0
TXN004211,CUST00454,817,9,1,508,1,2340.797347,0.076,0
TXN004212,CUST00245,677,6,3,444,2,42.46408425,0.403,0
TXN004213,CUST00783,532,9,3,590,2,2642.499742,0.169,0
TXN004214,CUST00160,544,7,2,175,5,1404.08838,0.383,0
TXN004215,CUST00147,727,6,2,934,5,4940.559592,0,0
TXN004216,CUST00415,172,2,3,564,4,982.7682793,0.729,0
TXN004217,CUST00977,1252,2,2,290,2,1733.872835,0.582,0
TXN004218,CUST00799,1109,7,3,135,4,1283.811146,0,0
TXN004219,CUST00277,78,9,2,518,1,1606.251922,0.602,0
TXN004220,CUST00807,1175,6,3,479,3,218.1794495,0.296,0
TXN004221,CUST00559,977,6,2,193,2,179.7402137,0.07,0
TXN004222,CUST00085,444,2,3,49,3,797.0421813,0.05,0
TXN004223,CUST00553,91,2,2,762,5,1098.367476,0.38,0
TXN004224,CUST00305,113,7,3,299,5,4246.711221,0.37,0
TXN004225,CUST00313,383,8,2,198,3,4808.95553,0.058,0
TXN004226,CUST00559,1227,1,2,193,1,964.9292513,0.562,0
TXN004227,CUST00696,1186,1,2,880,5,2960.044957,0,0
TXN004228,CUST00410,150,2,1,692,1,3064.988324,0.176,0
TXN004229,CUST00503,989,4,1,231,2,4391.388651,0.184,0
TXN004230,CUST00924,1143,6,1,801,4,1456.96364,0.209,0
TXN004231,CUST00656,565,7,1,36,4,2379.123263,0.303,0
TXN004232,CUST00401,32,5,3,78,2,3063.519287,0.373,0
TXN004233,CUST00499,804,1,1,305,1,33.63721416,0.36,0
TXN004234,CUST00168,63,9,3,400,4,4374.216218,0.213,0
TXN004235,CUST00738,309,6,3,524,1,3785.06004,0.23,0
TXN004236,CUST00673,1103,9,3,539,5,1359.550712,0.093,0
TXN004237,CUST00639,360,2,2,304,5,2792.496009,0.233,0
TXN004238,CUST00153,761,8,1,657,1,1757.506111,0.553,0
TXN004239,CUST00877,871,5,1,261,4,3091.37206,0.186,0
TXN004240,CUST00528,1189,10,2,399,4,1011.251672,0.316,0
TXN004241,CUST00799,1354,6,2,135,2,2274.490461,0.308,0
TXN004242,CUST00507,1256,7,3,403,4,2837.891567,0.262,0
TXN004243,CUST00004,887,9,1,483,2,4238.964932,0.083,0
TXN004244,CUST00550,1050,3,2,733,2,1745.754113,0.267,0
TXN004245,CUST00143,832,8,2,740,3,3123.703117,0.388,0
TXN004246,CUST00151,1181,3,3,941,5,195.2639798,0.368,0
TXN004247,CUST00032,385,9,1,984,5,4579.410705,0.21,0
TXN004248,CUST00823,246,7,1,965,4,3087.07747,0.371,0
TXN004249,CUST00462,648,8,2,848,1,4605.257315,0.416,0
TXN004250,CUST00185,201,5,3,742,2,1088.919757,0.275,0
TXN004251,CUST00380,531,2,3,689,2,1337.8173,0.27,0
TXN004252,CUST00251,340,1,2,764,2,1383.449893,0.338,0
TXN004253,CUST00575,1355,10,2,664,3,3843.348253,0.383,0
TXN004254,CUST00607,833,5,3,111,1,4719.370144,0.224,0
TXN004255,CUST00234,741,3,3,585,5,1575.461278,0.3,0
TXN004256,CUST00202,112,3,2,333,3,976.5514869,0.424,0
TXN004257,CUST00687,1027,10,2,738,4,1569.503368,0.449,0
TXN004258,CUST00447,1224,9,2,200,3,296.4048861,0.124,0
TXN004259,CUST00357,74,2,1,494,4,2011.979241,0.216,0
TXN004260,CUST00367,1276,10,3,416,1,3773.256956,0.556,0
TXN004261,CUST00692,1054,10,1,512,2,653.7425765,0.859,1
TXN004262,CUST00455,163,10,2,653,2,3106.508804,0.285,0
TXN004263,CUST00134,1280,1,2,727,3,3621.242925,0.18,0
TXN004264,CUST00540,608,3,1,255,5,4292.939828,0.086,0
TXN004265,CUST00163,927,1,2,118,2,3553.682194,0.366,0
TXN004266,CUST00835,823,4,1,912,5,1394.196385,0.014,0
TXN004267,CUST00700,1246,2,1,449,1,2459.052914,0.708,0
TXN004268,CUST00415,49,2,3,564,5,4689.338197,0.197,0
TXN004269,CUST00651,1047,6,2,534,5,2296.480942,0.398,0
TXN004270,CUST00835,1356,3,3,912,5,2677.184874,0.449,0
TXN004271,CUST00516,602,2,1,712,3,3427.967507,0.637,0
TXN004272,CUST00429,1342,8,3,901,4,4054.355045,0.411,0
TXN004273,CUST00918,721,5,2,638,4,3446.945434,0.161,0
TXN004274,CUST00140,904,2,1,789,5,3678.899579,0.006,0
TXN004275,CUST00788,618,1,3,87,1,102.6946277,0.233,0
TXN004276,CUST00158,807,2,1,225,3,3545.216395,0.113,0
TXN004277,CUST00284,492,2,2,785,5,131.780554,0.361,0
TXN004278,CUST00029,553,10,2,602,4,2667.367073,0.33,0
TXN004279,CUST00865,517,7,2,702,3,1857.298671,0.187,0
TXN004280,CUST00410,1088,9,1,692,2,4819.519949,0.159,0
TXN004281,CUST00353,714,1,1,592,2,327.2348648,0.43,0
TXN004282,CUST00178,1110,7,1,730,2,696.0355694,0.411,0
TXN004283,CUST00520,435,4,3,834,4,3802.741879,0.104,0
TXN004284,CUST00183,552,7,2,276,2,1255.462422,0.382,0
TXN004285,CUST00707,9,8,3,337,2,1407.168324,0.179,0
TXN004286,CUST00902,479,10,1,389,2,3924.652934,0.372,0
TXN004287,CUST00009,731,6,1,672,3,3385.460679,0.179,0
TXN004288,CUST00039,940,5,3,859,5,66.83390897,0.625,0
TXN004289,CUST00152,186,4,3,903,3,1839.152353,0.142,0
TXN004290,CUST00874,1054,2,1,944,1,1022.130737,0.506,0
TXN004291,CUST00785,927,8,3,626,2,1016.294712,0.174,0
TXN004292,CUST00477,555,3,3,432,5,1040.51621,0.171,0
TXN004293,CUST00107,984,8,2,705,4,1465.690961,0.389,0
TXN004294,CUST00097,68,4,1,366,1,1455.978777,0.53,0
TXN004295,CUST00895,653,9,2,186,5,1661.546078,0.419,0
TXN004296,CUST00767,506,5,1,426,4,2463.498922,0.378,0
TXN004297,CUST00051,851,6,3,973,3,4317.818558,0.03,0
TXN004298,CUST00963,1009,2,1,686,1,4223.477528,0.026,0
TXN004299,CUST00839,1332,6,2,711,4,2522.165274,0.23,0
TXN004300,CUST00617,808,7,2,745,5,4020.63274,0,0
TXN004301,CUST00981,558,8,3,178,1,1797.665209,0.219,0
TXN004302,CUST00955,1357,9,1,656,5,1303.04219,0.196,0
TXN004303,CUST00516,100,4,1,712,2,4102.166226,0.02,0
TXN004304,CUST00050,451,5,3,82,5,204.6728715,0,0
TXN004305,CUST00506,1358,8,1,241,4,1373.033509,0.469,0
TXN004306,CUST00801,1220,10,1,862,1,2856.374696,0.116,0
TXN004307,CUST00036,241,3,1,917,1,1403.641612,0.518,0
TXN004308,CUST00506,1311,10,1,241,4,123.4527587,0,0
TXN004309,CUST00980,319,7,3,599,1,2390.069439,0.418,0
TXN004310,CUST00212,652,3,2,37,3,1737.629466,0.198,0
TXN004311,CUST00970,790,7,3,283,2,3566.860468,0.418,0
TXN004312,CUST00399,337,3,1,463,5,3412.092225,0.222,0
TXN004313,CUST00765,802,3,2,59,2,485.0257,0.109,0
TXN004314,CUST00900,1359,2,1,182,2,738.8725854,0.19,0
TXN004315,CUST00603,122,5,2,849,4,1351.301615,0.199,0
TXN004316,CUST00036,333,6,1,917,2,2428.380499,0.348,0
